Date,City,Year,Month,Temperature_at_2m,Relative_Humidity_at_2m,Surface_Pressure,Wind_Speed_at_2m,Monthly_Precipitation,Rolling_3Month_Precipitation,SPI_3,Year_Month
1983-10-01,Riyadh,1983,10,23.319032258064517,16.918709677419354,94.45064516129031,2.229677419354839,0.05,0.5300000000000142,0.6876271716553843,1983-10
1983-11-01,Riyadh,1983,11,19.466666666666665,25.378,94.81466666666667,2.5743333333333336,0.18,0.2300000000000142,-0.4003509327416534,1983-11
1983-12-01,Riyadh,1983,12,14.216129032258063,40.86806451612903,94.88741935483871,2.426774193548387,0.16,0.3900000000000142,-0.7373291167644175,1983-12
1984-01-01,Riyadh,1984,1,12.938709677419356,43.03064516129032,94.73967741935483,2.6548387096774193,4.16,4.500000000000014,-0.5471143596602477,1984-01
1984-02-01,Riyadh,1984,2,15.44206896551724,33.13896551724138,94.67379310344828,2.7724137931034485,62.809999999999995,67.13000000000001,1.4533503922552031,1984-02
1984-03-01,Riyadh,1984,3,20.317419354838712,45.137741935483874,94.28548387096774,3.168064516129032,48.53999999999999,115.51,2.0461774869510188,1984-03
1984-04-01,Riyadh,1984,4,24.908666666666665,29.592333333333332,94.13633333333334,3.1263333333333336,0.27,111.61999999999999,2.3580020822020527,1984-04
1984-05-01,Riyadh,1984,5,30.098709677419354,19.122258064516128,93.8532258064516,3.059032258064516,0.0,48.81000000000001,1.4712923379857803,1984-05
1984-06-01,Riyadh,1984,6,31.961666666666666,10.088,93.47966666666666,3.3703333333333334,0.17,0.44000000000001427,-0.8800174022876608,1984-06
1984-07-01,Riyadh,1984,7,34.63709677419355,10.146129032258065,93.28677419354838,2.6980645161290324,0.0,0.17000000000001422,0.08921964426457996,1984-07
1984-08-01,Riyadh,1984,8,32.5,11.578387096774193,93.50161290322582,2.592258064516129,0.0,0.17000000000001422,0.8258682169442694,1984-08
1984-09-01,Riyadh,1984,9,31.127666666666666,14.062666666666667,93.90466666666666,2.707333333333333,0.0,0.0,-0.3487556955170447,1984-09
1984-10-01,Riyadh,1984,10,25.015483870967742,16.990645161290324,94.52774193548387,2.4977419354838712,0.0,0.0,-0.504889622010601,1984-10
1984-11-01,Riyadh,1984,11,19.163999999999998,43.19833333333334,94.615,3.119333333333333,30.14,30.140000000000015,1.5279034536493634,1984-11
1984-12-01,Riyadh,1984,12,13.939354838709678,54.2541935483871,94.74548387096775,2.706451612903226,12.95,43.09000000000002,1.3488537950230586,1984-12
1985-01-01,Riyadh,1985,1,16.19258064516129,49.270322580645164,94.60903225806452,2.8235483870967744,11.84,54.930000000000014,1.2905321147655973,1985-01
1985-02-01,Riyadh,1985,2,14.136071428571428,29.462857142857143,94.53571428571429,2.692857142857143,3.0700000000000003,27.860000000000014,0.5717370305142712,1985-02
1985-03-01,Riyadh,1985,3,20.11225806451613,26.489032258064515,94.41709677419354,3.426774193548387,5.760000000000001,20.670000000000016,0.26630482012563056,1985-03
1985-04-01,Riyadh,1985,4,24.783333333333335,28.419666666666668,94.164,2.7933333333333334,6.609999999999999,15.440000000000015,0.05714993019640674,1985-04
1985-05-01,Riyadh,1985,5,31.071290322580648,21.17967741935484,93.8883870967742,2.467741935483871,0.6900000000000001,13.060000000000015,0.20481559187499981,1985-05
1985-06-01,Riyadh,1985,6,32.936,10.213333333333333,93.57366666666667,3.0603333333333333,0.18,7.480000000000014,0.42253285101029003,1985-06
1985-07-01,Riyadh,1985,7,34.21,10.592258064516129,93.37774193548387,2.673548387096774,0.08,0.9500000000000143,0.4463526098938617,1985-07
1985-08-01,Riyadh,1985,8,34.83709677419355,12.214516129032257,93.37387096774194,2.519354838709677,0.30000000000000004,0.5600000000000143,1.1061436916068041,1985-08
1985-09-01,Riyadh,1985,9,31.287,13.756666666666666,93.85133333333333,2.3983333333333334,0.0,0.38000000000001427,1.0345437631097893,1985-09
1985-10-01,Riyadh,1985,10,25.95451612903226,18.486129032258066,94.3941935483871,2.295483870967742,0.0,0.30000000000001426,0.6055965823783968,1985-10
1985-11-01,Riyadh,1985,11,20.541333333333334,41.48066666666667,94.66633333333334,2.396333333333333,18.43,18.430000000000014,1.1392630098030667,1985-11
1985-12-01,Riyadh,1985,12,14.625483870967741,47.35387096774193,94.74645161290321,2.696774193548387,14.54,32.97000000000001,1.1208392667246132,1985-12
1986-01-01,Riyadh,1986,1,12.929354838709678,39.58741935483871,94.73967741935483,2.4948387096774196,6.890000000000001,39.860000000000014,0.9587196628811482,1986-01
1986-02-01,Riyadh,1986,2,14.645357142857142,44.31142857142857,94.49964285714286,2.9696428571428575,10.27,31.700000000000014,0.6836784335057238,1986-02
1986-03-01,Riyadh,1986,3,20.22935483870968,37.148709677419355,94.25129032258064,3.2641935483870967,11.669999999999998,28.830000000000013,0.5290158166570177,1986-03
1986-04-01,Riyadh,1986,4,24.92,39.989333333333335,94.05833333333334,2.7516666666666665,16.58,38.52000000000001,0.9131513753558776,1986-04
1986-05-01,Riyadh,1986,5,31.357741935483872,17.548387096774192,93.87193548387096,3.427741935483871,5.26,33.51000000000001,1.0470013570847685,1986-05
1986-06-01,Riyadh,1986,6,33.51833333333333,12.54,93.46833333333333,3.0929999999999995,0.39,22.23000000000001,1.3406951218923757,1986-06
1986-07-01,Riyadh,1986,7,35.2641935483871,10.68032258064516,93.34580645161292,3.182258064516129,0.0,5.650000000000014,1.2075462841242663,1986-07
1986-08-01,Riyadh,1986,8,35.37193548387096,14.53,93.41129032258064,3.1335483870967744,5.14,5.530000000000014,2.6486999297943563,1986-08
1986-09-01,Riyadh,1986,9,31.29866666666667,15.317,93.94833333333332,2.227333333333333,0.0,5.140000000000014,2.4350808930316075,1986-09
1986-10-01,Riyadh,1986,10,27.07709677419355,17.595806451612905,94.42774193548388,2.2254838709677416,0.0,5.140000000000014,1.3387270643710787,1986-10
1986-11-01,Riyadh,1986,11,19.872666666666667,35.71066666666666,94.54533333333333,3.3366666666666664,17.52,17.520000000000014,1.1036187766335972,1986-11
1986-12-01,Riyadh,1986,12,12.785483870967743,52.51451612903226,94.82290322580646,2.728709677419355,20.810000000000002,38.33000000000001,1.246137982788087,1986-12
1987-01-01,Riyadh,1987,1,13.130645161290323,41.619354838709675,94.97709677419354,2.4993548387096776,3.24,41.570000000000014,0.9999265509136294,1987-01
1987-02-01,Riyadh,1987,2,17.591428571428573,35.3825,94.62249999999999,2.7232142857142856,6.959999999999999,31.010000000000016,0.6642270444387937,1987-02
1987-03-01,Riyadh,1987,3,19.664516129032258,42.83451612903225,94.22451612903225,3.3448387096774193,29.020000000000003,39.22000000000001,0.8004498211807825,1987-03
1987-04-01,Riyadh,1987,4,25.415000000000003,26.591666666666665,94.27966666666666,3.3603333333333336,0.98,36.960000000000015,0.8681567181005257,1987-04
1987-05-01,Riyadh,1987,5,32.75967741935484,19.716451612903228,93.97193548387096,2.6848387096774196,0.0,30.000000000000018,0.9331625084053172,1987-05
1987-06-01,Riyadh,1987,6,33.498333333333335,10.414333333333333,93.66000000000001,3.173,0.22,1.2000000000000142,-0.5342980859146388,1987-06
1987-07-01,Riyadh,1987,7,36.34032258064516,10.51774193548387,93.37387096774194,3.220322580645161,0.0,0.2200000000000142,0.12866770267286362,1987-07
1987-08-01,Riyadh,1987,8,35.50967741935484,15.067419354838709,93.42806451612903,2.762258064516129,0.03,0.2500000000000142,0.8963137738206752,1987-08
1987-09-01,Riyadh,1987,9,32.59866666666667,14.955,93.90366666666667,2.5766666666666667,0.0,0.03000000000001421,0.7162160348090432,1987-09
1987-10-01,Riyadh,1987,10,27.551612903225806,21.40967741935484,94.31967741935483,3.1716129032258062,0.0,0.03000000000001421,0.4169044785113503,1987-10
1987-11-01,Riyadh,1987,11,20.24866666666667,28.714666666666666,94.75,2.0843333333333334,0.0,0.0,-1.2687073653921925,1987-11
1987-12-01,Riyadh,1987,12,15.813548387096773,41.935483870967744,94.89096774193548,2.7241935483870967,0.0,0.0,-1.6906216295848977,1987-12
1988-01-01,Riyadh,1988,1,12.827741935483871,39.185483870967744,94.80193548387098,2.5551612903225807,1.6500000000000001,1.6500000000000143,-0.9778300315662294,1988-01
1988-02-01,Riyadh,1988,2,16.15310344827586,37.498620689655176,94.47275862068966,2.9896551724137934,3.13,4.7800000000000145,-0.5518059915303034,1988-02
1988-03-01,Riyadh,1988,3,21.59967741935484,24.066451612903226,94.34290322580645,3.418709677419355,0.03,4.810000000000015,-0.6112861766280445,1988-03
1988-04-01,Riyadh,1988,4,25.828666666666667,25.700666666666667,94.20466666666667,3.094333333333333,2.0,5.160000000000014,-0.6825416040029589,1988-04
1988-05-01,Riyadh,1988,5,31.776129032258062,12.878387096774194,94.02741935483871,2.835806451612903,0.0,2.0300000000000145,-0.9039127621298793,1988-05
1988-06-01,Riyadh,1988,6,34.111666666666665,10.969,93.61666666666666,2.881,0.0,2.000000000000014,-0.31750243187864674,1988-06
1988-07-01,Riyadh,1988,7,35.321290322580644,11.71774193548387,93.20354838709677,3.3341935483870966,0.0,0.0,-0.8662307448481308,1988-07
1988-08-01,Riyadh,1988,8,35.04483870967742,13.98225806451613,93.40290322580644,2.8880645161290324,0.0,0.0,-0.3791917808836802,1988-08
1988-09-01,Riyadh,1988,9,31.698,15.454,93.854,2.859,0.0,0.0,-0.3487556955170447,1988-09
1988-10-01,Riyadh,1988,10,26.83677419354839,20.181935483870966,94.3674193548387,2.0851612903225805,0.0,0.0,-0.504889622010601,1988-10
1988-11-01,Riyadh,1988,11,19.250999999999998,27.029666666666667,94.812,2.322,0.0,0.0,-1.2687073653921925,1988-11
1988-12-01,Riyadh,1988,12,15.83290322580645,37.49290322580645,94.77258064516128,2.332258064516129,0.1,0.10000000000001444,-0.9648066781115383,1988-12
1989-01-01,Riyadh,1989,1,10.573548387096773,31.87451612903226,94.82612903225807,2.784838709677419,0.0,0.10000000000001444,-1.703068780667294,1989-01
1989-02-01,Riyadh,1989,2,13.098571428571429,31.201071428571428,94.80678571428572,2.704285714285714,0.07,0.17000000000001445,-1.4779355089013435,1989-02
1989-03-01,Riyadh,1989,3,20.432580645161288,28.253548387096775,94.25774193548386,3.2374193548387096,4.75,4.8200000000000145,-0.6102793410138498,1989-03
1989-04-01,Riyadh,1989,4,24.521666666666665,28.825666666666667,94.33166666666666,2.104,0.11,4.930000000000015,-0.7082740333828476,1989-04
1989-05-01,Riyadh,1989,5,31.335483870967742,14.366129032258065,94.06,2.753548387096774,0.0,4.8600000000000145,-0.44897811064136484,1989-05
1989-06-01,Riyadh,1989,6,32.968666666666664,11.519666666666666,93.68766666666667,3.3393333333333337,0.0,0.11000000000001421,-1.221164655128065,1989-06
1989-07-01,Riyadh,1989,7,35.6441935483871,9.425161290322581,93.36,3.42258064516129,0.0,0.0,-0.8662307448481308,1989-07
1989-08-01,Riyadh,1989,8,34.638064516129035,11.522258064516128,93.48677419354838,2.7293548387096775,0.0,0.0,-0.3791917808836802,1989-08
1989-09-01,Riyadh,1989,9,30.817,14.844,93.926,2.3516666666666666,0.0,0.0,-0.3487556955170447,1989-09
1989-10-01,Riyadh,1989,10,25.53451612903226,18.43032258064516,94.44967741935484,2.4193548387096775,0.0,0.0,-0.504889622010601,1989-10
1989-11-01,Riyadh,1989,11,21.318666666666665,36.04933333333334,94.69933333333333,2.7023333333333337,0.0,0.0,-1.2687073653921925,1989-11
1989-12-01,Riyadh,1989,12,14.249354838709678,44.142580645161296,94.81290322580645,2.5548387096774197,0.05,0.050000000000014214,-1.049011356985797,1989-12
1990-01-01,Riyadh,1990,1,12.501612903225807,46.11774193548387,94.8558064516129,2.5390322580645157,18.150000000000002,18.200000000000017,0.2932849471945584,1990-01
1990-02-01,Riyadh,1990,2,15.182857142857143,42.68892857142857,94.4175,2.8242857142857143,0.3,18.500000000000018,0.24896891186458572,1990-02
1990-03-01,Riyadh,1990,3,20.09225806451613,26.081612903225807,94.5658064516129,3.183225806451613,0.27,18.720000000000017,0.19352178442381437,1990-03
1990-04-01,Riyadh,1990,4,25.551,26.032333333333334,94.18466666666667,3.0420000000000003,0.51,1.0800000000000143,-1.3868670546832393,1990-04
1990-05-01,Riyadh,1990,5,31.861612903225808,13.757741935483871,93.83967741935483,2.603548387096774,0.02,0.8000000000000143,-1.3068568748447436,1990-05
1990-06-01,Riyadh,1990,6,33.597,9.967666666666666,93.60433333333334,3.119333333333333,0.01,0.5400000000000142,-0.8170191725813571,1990-06
1990-07-01,Riyadh,1990,7,35.43774193548387,10.915806451612903,93.31516129032258,3.2116129032258067,0.0,0.03000000000001421,-0.0950711164424282,1990-07
1990-08-01,Riyadh,1990,8,34.20290322580645,12.158709677419356,93.51612903225806,2.5638709677419356,0.0,0.010000000000014211,0.5972061029644715,1990-08
1990-09-01,Riyadh,1990,9,31.647333333333336,13.320666666666666,93.85100000000001,2.3056666666666668,0.0,0.0,-0.3487556955170447,1990-09
1990-10-01,Riyadh,1990,10,26.881290322580647,19.429032258064513,94.47354838709677,2.2264516129032255,0.0,0.0,-0.504889622010601,1990-10
1990-11-01,Riyadh,1990,11,20.354,27.091666666666665,94.76299999999999,2.0073333333333334,0.03,0.03000000000001421,-0.6240011801792341,1990-11
1990-12-01,Riyadh,1990,12,16.822903225806453,33.13354838709678,94.81741935483872,2.1580645161290324,0.0,0.03000000000001421,-1.0999159453790837,1990-12
1991-01-01,Riyadh,1991,1,14.180645161290323,52.73483870967742,94.63870967741936,2.9403225806451614,25.8,25.830000000000016,0.5680817330023183,1991-01
1991-02-01,Riyadh,1991,2,15.006785714285714,41.71857142857142,94.63071428571428,2.9792857142857145,11.91,37.710000000000015,0.8427737527272595,1991-02
1991-03-01,Riyadh,1991,3,19.713225806451614,37.648709677419355,94.34580645161292,2.9358064516129034,4.52,42.23000000000002,0.8702495923613999,1991-03
1991-04-01,Riyadh,1991,4,27.500333333333334,23.624333333333333,94.27466666666666,2.5386666666666664,0.08,16.510000000000012,0.11120946670048498,1991-04
1991-05-01,Riyadh,1991,5,30.77516129032258,13.575806451612904,94.07516129032258,2.6980645161290324,0.0,4.600000000000014,-0.48046369136428657,1991-05
1991-06-01,Riyadh,1991,6,34.407666666666664,12.109333333333332,93.55166666666668,2.9993333333333334,0.0,0.08000000000001421,-1.2809246022205607,1991-06
1991-07-01,Riyadh,1991,7,34.24677419354839,12.03032258064516,93.3941935483871,3.512903225806452,0.0,0.0,-0.8662307448481308,1991-07
1991-08-01,Riyadh,1991,8,34.001612903225805,13.60741935483871,93.48612903225806,3.1129032258064515,0.0,0.0,-0.3791917808836802,1991-08
1991-09-01,Riyadh,1991,9,31.194666666666667,15.004999999999999,93.99233333333333,2.5253333333333337,0.0,0.0,-0.3487556955170447,1991-09
1991-10-01,Riyadh,1991,10,27.07677419354839,24.42516129032258,94.43129032258064,2.222258064516129,0.0,0.0,-0.504889622010601,1991-10
1991-11-01,Riyadh,1991,11,19.809,24.696,94.77966666666666,1.8396666666666666,0.01,0.010000000000014211,-0.692713896841544,1991-11
1991-12-01,Riyadh,1991,12,16.546774193548387,41.87032258064516,94.62096774193549,2.9106451612903226,0.1,0.11000000000001421,-0.9517176745402952,1991-12
1992-01-01,Riyadh,1992,1,10.282580645161291,42.40516129032258,94.87354838709678,2.8706451612903225,0.13,0.2400000000000142,-1.540915687427404,1992-01
1992-02-01,Riyadh,1992,2,12.609655172413794,38.34862068965517,94.65517241379311,2.9424137931034484,14.44,14.670000000000014,0.08535884507770872,1992-02
1992-03-01,Riyadh,1992,3,16.998387096774195,37.33451612903225,94.51225806451613,3.0170967741935484,6.8100000000000005,21.380000000000017,0.29165528154928094,1992-03
1992-04-01,Riyadh,1992,4,24.431,24.881666666666668,94.20333333333333,2.9723333333333333,0.05,21.300000000000015,0.3280861036603028,1992-04
1992-05-01,Riyadh,1992,5,31.050967741935484,18.070967741935487,93.95548387096774,3.2851612903225806,0.2,7.060000000000015,-0.2229224381336382,1992-05
1992-06-01,Riyadh,1992,6,33.382666666666665,11.3,93.59833333333333,3.133666666666667,0.0,0.2500000000000142,-1.0361699542428853,1992-06
1992-07-01,Riyadh,1992,7,33.18709677419355,11.369677419354838,93.47322580645161,3.5658064516129033,0.0,0.20000000000001422,0.11362515566451861,1992-07
1992-08-01,Riyadh,1992,8,34.27225806451613,15.091290322580644,93.52709677419355,2.3777419354838707,0.0,0.0,-0.3791917808836802,1992-08
1992-09-01,Riyadh,1992,9,30.962666666666667,15.074333333333334,93.93266666666666,2.4436666666666667,0.0,0.0,-0.3487556955170447,1992-09
1992-10-01,Riyadh,1992,10,24.51322580645161,17.896129032258063,94.44967741935484,2.2383870967741935,6.13,6.130000000000014,1.425368597160753,1992-10
1992-11-01,Riyadh,1992,11,19.345666666666666,37.031333333333336,94.76733333333333,2.306,0.04,6.170000000000014,0.5085792446823046,1992-11
1992-12-01,Riyadh,1992,12,14.70483870967742,52.13,94.72354838709677,2.979677419354839,9.73,15.900000000000015,0.6067681674790039,1992-12
1993-01-01,Riyadh,1993,1,12.19483870967742,53.762258064516125,94.84483870967742,2.492903225806452,21.439999999999998,31.21000000000001,0.7309871476333498,1993-01
1993-02-01,Riyadh,1993,2,14.314285714285715,44.035357142857144,94.64035714285714,2.934285714285714,5.0,36.170000000000016,0.8036261726966879,1993-02
1993-03-01,Riyadh,1993,3,20.229032258064517,30.887096774193548,94.41774193548386,3.2925806451612902,1.8699999999999999,28.310000000000013,0.5138639730955035,1993-03
1993-04-01,Riyadh,1993,4,24.512666666666668,30.861333333333334,94.26066666666667,2.872666666666667,4.1499999999999995,11.020000000000014,-0.19784911938924946,1993-04
1993-05-01,Riyadh,1993,5,30.24967741935484,24.41483870967742,94.01612903225806,2.944516129032258,14.49,20.510000000000012,0.5745827906908066,1993-05
1993-06-01,Riyadh,1993,6,33.165333333333336,11.818666666666667,93.65666666666667,2.8583333333333334,0.0,18.640000000000015,1.16562136597621,1993-06
1993-07-01,Riyadh,1993,7,34.61774193548387,11.325806451612904,93.3583870967742,3.676129032258064,0.0,14.490000000000014,1.9314466511071047,1993-07
1993-08-01,Riyadh,1993,8,34.5816129032258,12.679354838709678,93.57451612903226,2.7038709677419357,0.0,0.0,-0.3791917808836802,1993-08
1993-09-01,Riyadh,1993,9,31.44633333333333,14.553,93.86033333333333,2.396333333333333,0.0,0.0,-0.3487556955170447,1993-09
1993-10-01,Riyadh,1993,10,26.648064516129033,26.909032258064517,94.4841935483871,2.459032258064516,22.87,22.870000000000015,2.3902632548781666,1993-10
1993-11-01,Riyadh,1993,11,20.177000000000003,34.373333333333335,94.67166666666667,2.1426666666666665,0.0,22.870000000000015,1.2999027359613278,1993-11
1993-12-01,Riyadh,1993,12,16.04290322580645,39.6941935483871,94.87322580645161,1.998709677419355,0.0,22.870000000000015,0.8454874982655426,1993-12
1994-01-01,Riyadh,1994,1,15.34290322580645,37.138387096774196,94.69354838709677,2.584516129032258,0.0,0.0,-2.2779883330287345,1994-01
1994-02-01,Riyadh,1994,2,15.811428571428573,27.25464285714286,94.58857142857143,2.7357142857142853,0.0,0.0,-1.9907204615820324,1994-02
1994-03-01,Riyadh,1994,3,19.72290322580645,29.90516129032258,94.4,3.138387096774194,0.1,0.10000000000001422,-1.750091292959227,1994-03
1994-04-01,Riyadh,1994,4,26.900333333333332,25.123,94.19200000000001,2.739,0.84,0.9400000000000142,-1.4332699339980544,1994-04
1994-05-01,Riyadh,1994,5,31.82935483870968,18.583870967741937,93.9941935483871,2.8138709677419356,0.62,1.5600000000000143,-1.0251138968188276,1994-05
1994-06-01,Riyadh,1994,6,33.656333333333336,10.156,93.45533333333333,3.602,0.0,1.4600000000000142,-0.45474627057973926,1994-06
1994-07-01,Riyadh,1994,7,34.00258064516129,12.038064516129033,93.29548387096774,3.7567741935483867,0.0,0.6200000000000142,0.33398331671156567,1994-07
1994-08-01,Riyadh,1994,8,34.35354838709677,12.231290322580646,93.40290322580644,3.17,0.12,0.1200000000000142,0.774442666246587,1994-08
1994-09-01,Riyadh,1994,9,31.488666666666667,18.616666666666667,93.97600000000001,2.3146666666666667,0.0,0.1200000000000142,0.8358467727893487,1994-09
1994-10-01,Riyadh,1994,10,27.174193548387095,26.83225806451613,94.45161290322581,2.0716129032258066,0.1,0.2200000000000142,0.5686222779248112,1994-10
1994-11-01,Riyadh,1994,11,22.291333333333334,37.333666666666666,94.56,3.44,0.0,0.10000000000001422,-0.5107805721100055,1994-11
1994-12-01,Riyadh,1994,12,13.67451612903226,39.986774193548385,94.97838709677418,2.8406451612903227,0.01,0.11000000000001421,-0.9517176745402952,1994-12
1995-01-01,Riyadh,1995,1,14.070645161290322,38.65548387096774,94.93903225806451,2.2316129032258063,0.39,0.40000000000001423,-1.4209140020251885,1995-01
1995-02-01,Riyadh,1995,2,15.776785714285714,45.157500000000006,94.54714285714286,2.7775,36.09,36.490000000000016,0.8118456221433427,1995-02
1995-03-01,Riyadh,1995,3,18.536129032258064,44.68161290322581,94.42354838709677,2.830322580645161,38.61,75.09000000000002,1.4852881025728013,1995-03
1995-04-01,Riyadh,1995,4,24.178333333333335,35.87066666666667,94.17233333333334,3.295,7.91,82.61000000000001,1.8850657281879613,1995-04
1995-05-01,Riyadh,1995,5,30.78322580645161,15.710967741935484,94.0,2.596774193548387,0.0,46.52000000000001,1.4136066577862232,1995-05
1995-06-01,Riyadh,1995,6,33.87266666666667,12.110000000000001,93.61533333333334,3.1886666666666668,0.0,7.910000000000014,0.4613823787402055,1995-06
1995-07-01,Riyadh,1995,7,34.288709677419355,13.282903225806452,93.23903225806451,3.618387096774194,0.0,0.0,-0.8662307448481308,1995-07
1995-08-01,Riyadh,1995,8,34.918064516129036,12.56,93.4132258064516,3.100322580645161,0.0,0.0,-0.3791917808836802,1995-08
1995-09-01,Riyadh,1995,9,31.066333333333333,15.652,93.93633333333334,2.365,0.0,0.0,-0.3487556955170447,1995-09
1995-10-01,Riyadh,1995,10,26.851935483870967,21.181612903225805,94.36032258064516,2.25258064516129,0.0,0.0,-0.504889622010601,1995-10
1995-11-01,Riyadh,1995,11,19.407666666666668,26.554333333333332,94.685,2.2046666666666668,0.15000000000000002,0.15000000000001423,-0.46086472190635597,1995-11
1995-12-01,Riyadh,1995,12,14.22225806451613,65.81258064516129,94.83870967741936,2.9606451612903224,17.64,17.790000000000013,0.677186537114412,1995-12
1996-01-01,Riyadh,1996,1,13.663548387096775,58.385161290322586,94.6083870967742,2.854516129032258,7.640000000000001,25.430000000000014,0.5551205638129318,1996-01
1996-02-01,Riyadh,1996,2,16.842758620689654,39.83344827586207,94.38724137931034,3.076206896551724,1.37,26.650000000000016,0.534432941299024,1996-02
1996-03-01,Riyadh,1996,3,20.668064516129032,40.77161290322581,94.15354838709678,2.979032258064516,17.630000000000003,26.64000000000002,0.46393253374539395,1996-03
1996-04-01,Riyadh,1996,4,25.456333333333337,31.082333333333334,94.19433333333333,3.0786666666666664,8.02,27.020000000000017,0.5483316510438692,1996-04
1996-05-01,Riyadh,1996,5,32.15225806451613,15.421612903225807,93.92548387096774,2.5393548387096776,0.0,25.650000000000016,0.7796042664653691,1996-05
1996-06-01,Riyadh,1996,6,33.934666666666665,13.721,93.53,3.3383333333333334,0.0,8.020000000000014,0.47109668663520526,1996-06
1996-07-01,Riyadh,1996,7,36.54354838709677,12.669032258064517,93.22387096774193,2.821290322580645,0.0,0.0,-0.8662307448481308,1996-07
1996-08-01,Riyadh,1996,8,35.62322580645161,14.714193548387096,93.39774193548386,3.0938709677419354,0.0,0.0,-0.3791917808836802,1996-08
1996-09-01,Riyadh,1996,9,31.363999999999997,16.749000000000002,93.85766666666667,2.553,0.0,0.0,-0.3487556955170447,1996-09
1996-10-01,Riyadh,1996,10,25.960967741935484,21.051935483870967,94.39193548387097,2.2158064516129032,0.0,0.0,-0.504889622010601,1996-10
1996-11-01,Riyadh,1996,11,18.91033333333333,38.686,94.75,2.0736666666666665,0.01,0.010000000000014211,-0.692713896841544,1996-11
1996-12-01,Riyadh,1996,12,15.712258064516128,39.54129032258064,94.86967741935484,2.353225806451613,0.0,0.010000000000014211,-1.1830643896852002,1996-12
1997-01-01,Riyadh,1997,1,14.164193548387097,36.61645161290322,94.70483870967742,2.710322580645161,0.69,0.7000000000000142,-1.2662290047087192,1997-01
1997-02-01,Riyadh,1997,2,14.738928571428572,24.75464285714286,94.74107142857143,2.815,0.0,0.6900000000000142,-1.22685295106282,1997-02
1997-03-01,Riyadh,1997,3,18.46548387096774,37.109032258064516,94.29677419354839,3.3506451612903225,9.21,9.900000000000015,-0.223878989422599,1997-03
1997-04-01,Riyadh,1997,4,24.676666666666666,23.556333333333335,94.21033333333334,2.9243333333333337,5.99,15.200000000000015,0.04468070249160488,1997-04
1997-05-01,Riyadh,1997,5,30.866129032258065,19.683548387096774,94.07483870967742,2.8077419354838713,0.28,15.480000000000015,0.33775879514792884,1997-05
1997-06-01,Riyadh,1997,6,35.139,10.932666666666668,93.51366666666667,2.9473333333333334,0.0,6.270000000000015,0.3046073754037211,1997-06
1997-07-01,Riyadh,1997,7,34.60870967741935,11.044516129032258,93.3616129032258,3.437741935483871,0.0,0.28000000000001424,0.16930808252117138,1997-07
1997-08-01,Riyadh,1997,8,33.77516129032258,13.175806451612903,93.61903225806452,3.4174193548387097,0.0,0.0,-0.3791917808836802,1997-08
1997-09-01,Riyadh,1997,9,32.47566666666667,13.783999999999999,93.97666666666667,2.2136666666666667,0.0,0.0,-0.3487556955170447,1997-09
1997-10-01,Riyadh,1997,10,27.91322580645161,29.346774193548388,94.45225806451613,2.3461290322580646,4.37,4.370000000000014,1.2653548545779576,1997-10
1997-11-01,Riyadh,1997,11,19.346,62.52933333333333,94.62166666666667,2.7030000000000003,17.61,21.980000000000015,1.269262345240817,1997-11
1997-12-01,Riyadh,1997,12,15.580967741935483,54.64354838709678,94.76967741935485,2.8406451612903227,3.4,25.380000000000013,0.9200012908897472,1997-12
1998-01-01,Riyadh,1998,1,12.537741935483872,56.568064516129034,94.70677419354838,2.8870967741935485,21.47,42.48000000000001,1.0214233979043614,1998-01
1998-02-01,Riyadh,1998,2,16.321785714285713,40.94678571428572,94.57785714285714,3.3082142857142856,0.19,25.060000000000013,0.48372015427066595,1998-02
1998-03-01,Riyadh,1998,3,20.203225806451613,34.53935483870968,94.40677419354839,3.330322580645161,3.0199999999999996,24.680000000000014,0.4026268028152156,1998-03
1998-04-01,Riyadh,1998,4,25.870333333333335,23.903000000000002,94.20966666666666,3.067,2.46,5.670000000000014,-0.6282226053074486,1998-04
1998-05-01,Riyadh,1998,5,32.3058064516129,17.871612903225806,93.9625806451613,2.708064516129032,0.07,5.550000000000013,-0.37112262863649587,1998-05
1998-06-01,Riyadh,1998,6,35.855000000000004,11.640666666666668,93.562,2.813,0.0,2.530000000000014,-0.20655156427251997,1998-06
1998-07-01,Riyadh,1998,7,36.3458064516129,13.293225806451614,93.24935483870968,3.065483870967742,0.0,0.07000000000001422,-0.020171990313763037,1998-07
1998-08-01,Riyadh,1998,8,37.23129032258065,17.09161290322581,93.36516129032259,2.782258064516129,0.0,0.0,-0.3791917808836802,1998-08
1998-09-01,Riyadh,1998,9,33.577,15.991666666666667,93.79333333333334,2.536,0.0,0.0,-0.3487556955170447,1998-09
1998-10-01,Riyadh,1998,10,26.77741935483871,18.72451612903226,94.33806451612904,2.1361290322580646,0.0,0.0,-0.504889622010601,1998-10
1998-11-01,Riyadh,1998,11,21.487333333333332,24.570666666666668,94.69733333333333,1.962,0.0,0.0,-1.2687073653921925,1998-11
1998-12-01,Riyadh,1998,12,17.721290322580646,31.460645161290323,94.83193548387096,2.0529032258064515,0.0,0.0,-1.6906216295848977,1998-12
1999-01-01,Riyadh,1999,1,14.269032258064517,41.65161290322581,94.6632258064516,2.703225806451613,5.18,5.180000000000014,-0.4770073305899146,1999-01
